"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",18.43619,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",19.37747,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",19.99417,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",20.57782,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARG","Argentina","2012","2012",5.36731,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARG","Argentina","2013","2013",5.53744,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARG","Argentina","2014","2014",5.67517,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARG","Argentina","2015","2015",5.53143,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARG","Argentina","2016","2016",5.50371,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2012","2012",3.99308,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2013","2013",3.69589,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2014","2014",3.98559,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2015","2015",3.60755,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2016","2016",3.55017,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ARM","Armenia","2017","2017",3.51028,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2012","2012",4.67677,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2013","2013",4.76863,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2014","2014",4.88461,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2015","2015",4.75535,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2016","2016",4.54721,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","AZE","Azerbaijan","2017","2017",4.09827,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2012","2012",5.94978,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2013","2013",5.65377,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2014","2014",5.31612,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2015","2015",5.11284,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2016","2016",5.09397,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BLR","Belarus","2017","2017",5.24911,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BOL","Bolivia (Plurinational State of)","2012","2012",0.49028,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BOL","Bolivia (Plurinational State of)","2013","2013",0.52235,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BOL","Bolivia (Plurinational State of)","2014","2014",0.55465,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BWA","Botswana","2012","2012",1.18313,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BWA","Botswana","2013","2013",1.66795,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BRA","Brazil","2012","2012",4.88951,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BRA","Brazil","2013","2013",5.08932,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BRA","Brazil","2014","2014",5.87453,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BGR","Bulgaria","2012","2012",6.45617,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BGR","Bulgaria","2013","2013",6.59649,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BGR","Bulgaria","2014","2014",7.55478,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BGR","Bulgaria","2015","2015",8.84561,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BGR","Bulgaria","2016","2016",9.85645,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BFA","Burkina Faso","2014","2014",0.53384,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","BFA","Burkina Faso","2017","2017",0.59502,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2012","2012",5.77473,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2013","2013",6.26037,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2014","2014",6.66174,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2015","2015",6.8206,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2016","2016",7.25279,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHN","China","2017","2017",7.73831,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CRI","Costa Rica","2012","2012",3.67355,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CRI","Costa Rica","2013","2013",3.14207,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CRI","Costa Rica","2014","2014",2.75368,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CRI","Costa Rica","2015","2015",2.66114,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CRI","Costa Rica","2016","2016",2.46149,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HRV","Croatia","2012","2012",9.02821,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HRV","Croatia","2013","2013",9.19811,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HRV","Croatia","2014","2014",8.71779,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HRV","Croatia","2015","2015",9.09472,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HRV","Croatia","2016","2016",10.06686,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2012","2012",2.80296,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2013","2013",2.84808,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2014","2014",2.76321,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2015","2015",4.52066,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2016","2016",3.64572,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CUB","Cuba","2017","2017",3.61676,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CYP","Cyprus","2012","2012",6.01903,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CYP","Cyprus","2013","2013",6.65352,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CYP","Cyprus","2014","2014",6.60211,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CYP","Cyprus","2015","2015",6.58332,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CYP","Cyprus","2016","2016",6.96788,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ECU","Ecuador","2012","2012",1.51077,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ECU","Ecuador","2013","2013",1.82221,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ECU","Ecuador","2014","2014",2.08283,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EST","Estonia","2012","2012",14.87319,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EST","Estonia","2013","2013",15.05824,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EST","Estonia","2014","2014",15.46234,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EST","Estonia","2015","2015",14.41207,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EST","Estonia","2016","2016",13.32609,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GEO","Georgia","2013","2013",2.5257,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GEO","Georgia","2014","2014",4.88765,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GEO","Georgia","2015","2015",5.70814,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GEO","Georgia","2016","2016",5.80882,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GEO","Georgia","2017","2017",6.08126,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GTM","Guatemala","2012","2012",0.24855,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GTM","Guatemala","2013","2013",0.22382,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GTM","Guatemala","2014","2014",0.29247,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GTM","Guatemala","2015","2015",0.29402,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","GIN","Guinea","2013","2013",0.17662,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HND","Honduras","2015","2015",0.07706,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2012","2012",7.99625,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2013","2013",8.19127,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2014","2014",8.41897,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2015","2015",8.77312,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2016","2016",8.65414,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","HKG","China, Hong Kong Special Administrative Region","2017","2017",9.00316,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRN","Iran (Islamic Republic of)","2012","2012",5.15352,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRN","Iran (Islamic Republic of)","2013","2013",5.27817,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2012","2012",2.27729,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2013","2013",2.61997,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2014","2014",2.81705,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2015","2015",2.68424,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2016","2016",2.47907,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KAZ","Kazakhstan","2017","2017",2.37372,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2012","2012",0.42722,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2013","2013",2.22972,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2014","2014",2.76016,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2015","2015",2.36113,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2016","2016",2.4212,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KWT","Kuwait","2017","2017",2.60886,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KGZ","Kyrgyzstan","2014","2014",1.70043,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KGZ","Kyrgyzstan","2015","2015",1.80706,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KGZ","Kyrgyzstan","2016","2016",1.78944,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","KGZ","Kyrgyzstan","2017","2017",1.69151,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LVA","Latvia","2012","2012",10.20186,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LVA","Latvia","2013","2013",9.96507,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LVA","Latvia","2014","2014",10.86563,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LVA","Latvia","2015","2015",11.08268,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LVA","Latvia","2016","2016",10.87775,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LSO","Lesotho","2015","2015",0.18296,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LTU","Lithuania","2012","2012",14.63447,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LTU","Lithuania","2013","2013",15.23159,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LTU","Lithuania","2014","2014",16.35647,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LTU","Lithuania","2015","2015",14.64046,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","LTU","Lithuania","2016","2016",14.89344,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2012","2012",2.93284,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2013","2013",3.36509,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2014","2014",4.3975,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2015","2015",4.46608,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2016","2016",4.58988,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MKD","North Macedonia","2017","2017",4.24225,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDG","Madagascar","2014","2014",0.48484,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDG","Madagascar","2016","2016",0.48206,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDG","Madagascar","2017","2017",0.48355,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MYS","Malaysia","2012","2012",7.78255,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MYS","Malaysia","2014","2014",7.93041,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MYS","Malaysia","2015","2015",9.22077,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MYS","Malaysia","2016","2016",9.64146,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLT","Malta","2012","2012",12.48148,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLT","Malta","2013","2013",11.68623,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLT","Malta","2014","2014",11.8257,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLT","Malta","2015","2015",11.97304,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLT","Malta","2016","2016",12.00073,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2012","2012",4.20244,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2013","2013",4.01634,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2014","2014",4.08349,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2015","2015",3.82273,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2016","2016",3.70683,"+","National Estimation"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MDA","Republic of Moldova","2017","2017",3.71344,"+","National Estimation"
